region,month,inflation,year,date
KOTA CIREBON,September,-0.55,2024,9/1/2024
KOTA CIREBON,Oktober,-0.01,2024,10/1/2024
KOTA CIREBON,November,-0.14,2024,11/1/2024
KOTA CIREBON,Desember,0.45,2024,12/1/2024
KOTA DENPASAR,Januari,4.48,2024,1/1/2024
KOTA DENPASAR,Februari,6.87,2024,2/1/2024
KOTA DENPASAR,Maret,8.27,2024,3/1/2024
KOTA DENPASAR,April,9.26,2024,4/1/2024
KOTA DENPASAR,Mei,6.11,2024,5/1/2024
KOTA DENPASAR,Juni,4.26,2024,6/1/2024
KOTA DENPASAR,Juli,3.69,2024,7/1/2024
KOTA DENPASAR,Agustus,2.55,2024,8/1/2024
KOTA DENPASAR,September,2.07,2024,9/1/2024
KOTA DENPASAR,Oktober,2.56,2024,10/1/2024
KOTA DENPASAR,November,1.65,2024,11/1/2024
KOTA DENPASAR,Desember,1.55,2024,12/1/2024
KOTA DEPOK,Januari,4.87,2024,1/1/2024
KOTA DEPOK,Februari,5.48,2024,2/1/2024
KOTA DEPOK,Maret,7.2,2024,3/1/2024
KOTA DEPOK,April,6.04,2024,4/1/2024
KOTA DEPOK,Mei,4.5,2024,5/1/2024
KOTA DEPOK,Juni,3.56,2024,6/1/2024
KOTA DEPOK,Juli,2.27,2024,7/1/2024
KOTA DEPOK,Agustus,1.89,2024,8/1/2024
KOTA DEPOK,September,1.38,2024,9/1/2024
KOTA DEPOK,Oktober,0.75,2024,10/1/2024
KOTA DEPOK,November,0.36,2024,11/1/2024
KOTA DEPOK,Desember,0.52,2024,12/1/2024
KOTA DUMAI,Januari,1.4,2024,1/1/2024
KOTA DUMAI,Februari,4.02,2024,2/1/2024
KOTA DUMAI,Maret,8.08,2024,3/1/2024
KOTA DUMAI,April,7.75,2024,4/1/2024
KOTA DUMAI,Mei,9.22,2024,5/1/2024
KOTA DUMAI,Juni,7.91,2024,6/1/2024
KOTA DUMAI,Juli,3.13,2024,7/1/2024
KOTA DUMAI,Agustus,3.01,2024,8/1/2024
KOTA DUMAI,September,0.55,2024,9/1/2024
KOTA DUMAI,Oktober,1.64,2024,10/1/2024
KOTA DUMAI,November,0.24,2024,11/1/2024
KOTA DUMAI,Desember,3.04,2024,12/1/2024
KOTA GORONTALO,Januari,5.06,2024,1/1/2024
KOTA GORONTALO,Februari,1.5,2024,2/1/2024
KOTA GORONTALO,Maret,4.33,2024,3/1/2024
KOTA GORONTALO,April,7.32,2024,4/1/2024
KOTA GORONTALO,Mei,7.54,2024,5/1/2024
KOTA GORONTALO,Juni,4.57,2024,6/1/2024
KOTA GORONTALO,Juli,1.53,2024,7/1/2024
KOTA GORONTALO,Agustus,1.48,2024,8/1/2024
KOTA GORONTALO,September,4.88,2024,9/1/2024
KOTA GORONTALO,Oktober,-1.47,2024,10/1/2024
KOTA GORONTALO,November,-4.66,2024,11/1/2024
KOTA GORONTALO,Desember,-8.56,2024,12/1/2024
KOTA GUNUNGSITOLI,Januari,-0.64,2024,1/1/2024
KOTA GUNUNGSITOLI,Februari,3.72,2024,2/1/2024
KOTA GUNUNGSITOLI,Maret,6.56,2024,3/1/2024
KOTA GUNUNGSITOLI,April,6.68,2024,4/1/2024
KOTA GUNUNGSITOLI,Mei,6.06,2024,5/1/2024
KOTA GUNUNGSITOLI,Juni,6.27,2024,6/1/2024
KOTA GUNUNGSITOLI,Juli,2.8,2024,7/1/2024
KOTA GUNUNGSITOLI,Agustus,4.08,2024,8/1/2024
KOTA GUNUNGSITOLI,September,3.45,2024,9/1/2024
KOTA GUNUNGSITOLI,Oktober,3.22,2024,10/1/2024
KOTA GUNUNGSITOLI,November,1.48,2024,11/1/2024
KOTA GUNUNGSITOLI,Desember,4.1,2024,12/1/2024
KOTA JAKARTA,Januari,5.72,2024,1/1/2024
KOTA JAKARTA,Februari,6.86,2024,2/1/2024
KOTA JAKARTA,Maret,8.1,2024,3/1/2024
KOTA JAKARTA,April,7.26,2024,4/1/2024
KOTA JAKARTA,Mei,5.66,2024,5/1/2024
KOTA JAKARTA,Juni,5.23,2024,6/1/2024
KOTA JAKARTA,Juli,3.52,2024,7/1/2024
KOTA JAKARTA,Agustus,3.42,2024,8/1/2024
KOTA JAKARTA,September,1.92,2024,9/1/2024
KOTA JAKARTA,Oktober,2,2024,10/1/2024
KOTA JAKARTA,November,1.45,2024,11/1/2024
KOTA JAKARTA,Desember,1.2,2024,12/1/2024
KOTA JAMBI,Januari,6.43,2024,1/1/2024
KOTA JAMBI,Februari,8.62,2024,2/1/2024
KOTA JAMBI,Maret,9.83,2024,3/1/2024
KOTA JAMBI,April,9.43,2024,4/1/2024
KOTA JAMBI,Mei,10.18,2024,5/1/2024
KOTA JAMBI,Juni,7.85,2024,6/1/2024
KOTA JAMBI,Juli,3,2024,7/1/2024
KOTA JAMBI,Agustus,4.12,2024,8/1/2024
KOTA JAMBI,September,2.59,2024,9/1/2024
KOTA JAMBI,Oktober,1.9,2024,10/1/2024
KOTA JAMBI,November,0.84,2024,11/1/2024
KOTA JAMBI,Desember,2.05,2024,12/1/2024
KOTA JAYAPURA,Januari,0.46,2024,1/1/2024
KOTA JAYAPURA,Februari,2.7,2024,2/1/2024
KOTA JAYAPURA,Maret,2.27,2024,3/1/2024
KOTA JAYAPURA,April,2.34,2024,4/1/2024
KOTA JAYAPURA,Mei,3.45,2024,5/1/2024
KOTA JAYAPURA,Juni,2.69,2024,6/1/2024
KOTA JAYAPURA,Juli,1.8,2024,7/1/2024
KOTA JAYAPURA,Agustus,2.56,2024,8/1/2024
KOTA JAYAPURA,September,1.87,2024,9/1/2024
KOTA JAYAPURA,Oktober,1.84,2024,10/1/2024
KOTA JAYAPURA,November,6.12,2024,11/1/2024
KOTA JAYAPURA,Desember,3.93,2024,12/1/2024
KOTA KEDIRI,Januari,5.82,2024,1/1/2024
KOTA KEDIRI,Februari,7.61,2024,2/1/2024
KOTA KEDIRI,Maret,9.58,2024,3/1/2024
KOTA KEDIRI,April,8.87,2024,4/1/2024
KOTA KEDIRI,Mei,6,2024,5/1/2024
KOTA KEDIRI,Juni,3.2,2024,6/1/2024
KOTA KEDIRI,Juli,2.36,2024,7/1/2024
KOTA KEDIRI,Agustus,1.71,2024,8/1/2024
KOTA KEDIRI,September,-0.33,2024,9/1/2024
KOTA KEDIRI,Oktober,0.07,2024,10/1/2024
KOTA KEDIRI,November,-0.89,2024,11/1/2024
KOTA KEDIRI,Desember,1.24,2024,12/1/2024
KOTA KENDARI,Januari,2.32,2024,1/1/2024
KOTA KENDARI,Februari,3.72,2024,2/1/2024
KOTA KENDARI,Maret,6.68,2024,3/1/2024
KOTA KENDARI,April,6.99,2024,4/1/2024
KOTA KENDARI,Mei,6.39,2024,5/1/2024
KOTA KENDARI,Juni,6.74,2024,6/1/2024
KOTA KENDARI,Juli,4.98,2024,7/1/2024
KOTA KENDARI,Agustus,3.51,2024,8/1/2024
KOTA KENDARI,September,1.69,2024,9/1/2024
KOTA KENDARI,Oktober,0.09,2024,10/1/2024
KOTA KENDARI,November,1.26,2024,11/1/2024
KOTA KENDARI,Desember,2.01,2024,12/1/2024
KOTA KOTAMOBAGU,Januari,8.01,2024,1/1/2024
KOTA KOTAMOBAGU,Februari,7.02,2024,2/1/2024
KOTA KOTAMOBAGU,Maret,10.36,2024,3/1/2024
KOTA KOTAMOBAGU,April,15.21,2024,4/1/2024
KOTA KOTAMOBAGU,Mei,12.45,2024,5/1/2024
KOTA KOTAMOBAGU,Juni,15.73,2024,6/1/2024
KOTA KOTAMOBAGU,Juli,12.08,2024,7/1/2024
KOTA KOTAMOBAGU,Agustus,13.27,2024,8/1/2024
KOTA KOTAMOBAGU,September,17.85,2024,9/1/2024
KOTA KOTAMOBAGU,Oktober,12.95,2024,10/1/2024
KOTA KOTAMOBAGU,November,9.21,2024,11/1/2024
KOTA KOTAMOBAGU,Desember,1.59,2024,12/1/2024
KOTA KUPANG,Januari,0.72,2024,1/1/2024
KOTA KUPANG,Februari,4.78,2024,2/1/2024
KOTA KUPANG,Maret,4.04,2024,3/1/2024
KOTA KUPANG,April,5.39,2024,4/1/2024
KOTA KUPANG,Mei,4.12,2024,5/1/2024
KOTA KUPANG,Juni,3.21,2024,6/1/2024
KOTA KUPANG,Juli,2.29,2024,7/1/2024
KOTA KUPANG,Agustus,3.47,2024,8/1/2024
KOTA KUPANG,September,3.15,2024,9/1/2024
KOTA KUPANG,Oktober,2.89,2024,10/1/2024
KOTA KUPANG,November,1.76,2024,11/1/2024
KOTA KUPANG,Desember,1.98,2024,12/1/2024
KOTA LHOKSEUMAWE,Januari,1.21,2024,1/1/2024
KOTA LHOKSEUMAWE,Februari,2.28,2024,2/1/2024
KOTA LHOKSEUMAWE,Maret,6.57,2024,3/1/2024
KOTA LHOKSEUMAWE,April,7.97,2024,4/1/2024
KOTA LHOKSEUMAWE,Mei,6.26,2024,5/1/2024
KOTA LHOKSEUMAWE,Juni,6.4,2024,6/1/2024
KOTA LHOKSEUMAWE,Juli,2.89,2024,7/1/2024
KOTA LHOKSEUMAWE,Agustus,3.47,2024,8/1/2024
KOTA LHOKSEUMAWE,September,2.57,2024,9/1/2024
KOTA LHOKSEUMAWE,Oktober,1.36,2024,10/1/2024
KOTA LHOKSEUMAWE,November,0.85,2024,11/1/2024
KOTA LHOKSEUMAWE,Desember,4.54,2024,12/1/2024
KOTA LUBUK LINGGAU,Januari,4.2,2024,1/1/2024
KOTA LUBUK LINGGAU,Februari,5.38,2024,2/1/2024
KOTA LUBUK LINGGAU,Maret,5.98,2024,3/1/2024
KOTA LUBUK LINGGAU,April,5.63,2024,4/1/2024
KOTA LUBUK LINGGAU,Mei,5.14,2024,5/1/2024
KOTA LUBUK LINGGAU,Juni,3.63,2024,6/1/2024
KOTA LUBUK LINGGAU,Juli,0.8,2024,7/1/2024
KOTA LUBUK LINGGAU,Agustus,0.07,2024,8/1/2024
KOTA LUBUK LINGGAU,September,-1.01,2024,9/1/2024
KOTA LUBUK LINGGAU,Oktober,-1.85,2024,10/1/2024
KOTA LUBUK LINGGAU,November,-2.78,2024,11/1/2024
KOTA LUBUK LINGGAU,Desember,-1.33,2024,12/1/2024
KOTA MADIUN,Januari,4.95,2024,1/1/2024
KOTA MADIUN,Februari,7.07,2024,2/1/2024
KOTA MADIUN,Maret,9.16,2024,3/1/2024
KOTA MADIUN,April,8.06,2024,4/1/2024
KOTA MADIUN,Mei,5.57,2024,5/1/2024
KOTA MADIUN,Juni,2.85,2024,6/1/2024
KOTA MADIUN,Juli,2.26,2024,7/1/2024
KOTA MADIUN,Agustus,2.05,2024,8/1/2024
KOTA MADIUN,September,0.6,2024,9/1/2024
KOTA MADIUN,Oktober,0.96,2024,10/1/2024
KOTA MADIUN,November,0.18,2024,11/1/2024
KOTA MADIUN,Desember,1.07,2024,12/1/2024
KOTA MAKASSAR,Januari,3.94,2024,1/1/2024
KOTA MAKASSAR,Februari,6.43,2024,2/1/2024
KOTA MAKASSAR,Maret,5.3,2024,3/1/2024
KOTA MAKASSAR,April,5.25,2024,4/1/2024
KOTA MAKASSAR,Mei,4.37,2024,5/1/2024
KOTA MAKASSAR,Juni,3.22,2024,6/1/2024
KOTA MAKASSAR,Juli,2.58,2024,7/1/2024
KOTA MAKASSAR,Agustus,2.78,2024,8/1/2024
KOTA MAKASSAR,September,2.21,2024,9/1/2024
KOTA MAKASSAR,Oktober,0.76,2024,10/1/2024
KOTA MAKASSAR,November,0.36,2024,11/1/2024
KOTA MAKASSAR,Desember,-0.44,2024,12/1/2024
KOTA MALANG,Januari,5.86,2024,1/1/2024
KOTA MALANG,Februari,7.62,2024,2/1/2024
KOTA MALANG,Maret,8.59,2024,3/1/2024
KOTA MALANG,April,8.33,2024,4/1/2024
KOTA MALANG,Mei,6.1,2024,5/1/2024
KOTA MALANG,Juni,3.83,2024,6/1/2024
KOTA MALANG,Juli,2.99,2024,7/1/2024
KOTA MALANG,Agustus,2.41,2024,8/1/2024
KOTA MALANG,September,1.68,2024,9/1/2024
KOTA MALANG,Oktober,1.49,2024,10/1/2024
KOTA MALANG,November,-0.01,2024,11/1/2024
KOTA MALANG,Desember,0.65,2024,12/1/2024
KOTA MANADO,Januari,9.78,2024,1/1/2024
KOTA MANADO,Februari,9.58,2024,2/1/2024
KOTA MANADO,Maret,10.08,2024,3/1/2024
KOTA MANADO,April,10.04,2024,4/1/2024
KOTA MANADO,Mei,11.07,2024,5/1/2024
KOTA MANADO,Juni,11.48,2024,6/1/2024
KOTA MANADO,Juli,11.06,2024,7/1/2024
KOTA MANADO,Agustus,11.6,2024,8/1/2024
KOTA MANADO,September,11.36,2024,9/1/2024
KOTA MANADO,Oktober,5.53,2024,10/1/2024
KOTA MANADO,November,4.97,2024,11/1/2024
KOTA MANADO,Desember,1.71,2024,12/1/2024
KOTA MATARAM,Januari,4.78,2024,1/1/2024
KOTA MATARAM,Februari,5.62,2024,2/1/2024
KOTA MATARAM,Maret,8.5,2024,3/1/2024
KOTA MATARAM,April,7.8,2024,4/1/2024
KOTA MATARAM,Mei,6.83,2024,5/1/2024
KOTA MATARAM,Juni,4.67,2024,6/1/2024
KOTA MATARAM,Juli,3.4,2024,7/1/2024
KOTA MATARAM,Agustus,3.3,2024,8/1/2024
KOTA MATARAM,September,1.05,2024,9/1/2024
KOTA MATARAM,Oktober,0.31,2024,10/1/2024
KOTA MATARAM,November,1.27,2024,11/1/2024
KOTA MATARAM,Desember,2.07,2024,12/1/2024
KOTA MEDAN,Januari,2.58,2024,1/1/2024
KOTA MEDAN,Februari,5.7,2024,2/1/2024
KOTA MEDAN,Maret,10.04,2024,3/1/2024
KOTA MEDAN,April,10.95,2024,4/1/2024
KOTA MEDAN,Mei,12.25,2024,5/1/2024
KOTA MEDAN,Juni,8.47,2024,6/1/2024
KOTA MEDAN,Juli,5.31,2024,7/1/2024
KOTA MEDAN,Agustus,4.23,2024,8/1/2024
KOTA MEDAN,September,2.52,2024,9/1/2024
KOTA MEDAN,Oktober,3.72,2024,10/1/2024
KOTA MEDAN,November,3.4,2024,11/1/2024
KOTA MEDAN,Desember,4.07,2024,12/1/2024
KOTA METRO,Januari,6.49,2024,1/1/2024
KOTA METRO,Februari,8.18,2024,2/1/2024
KOTA METRO,Maret,10.82,2024,3/1/2024
KOTA METRO,April,9.25,2024,4/1/2024
KOTA METRO,Mei,6.75,2024,5/1/2024
KOTA METRO,Juni,6.49,2024,6/1/2024
KOTA METRO,Juli,4.89,2024,7/1/2024
KOTA METRO,Agustus,4.78,2024,8/1/2024
KOTA METRO,September,3.37,2024,9/1/2024
KOTA METRO,Oktober,2.29,2024,10/1/2024
KOTA METRO,November,-0.71,2024,11/1/2024
KOTA METRO,Desember,0.38,2024,12/1/2024
KOTA PADANG,Januari,4.43,2024,1/1/2024
KOTA PADANG,Februari,6.13,2024,2/1/2024
KOTA PADANG,Maret,9.3,2024,3/1/2024
KOTA PADANG,April,7.47,2024,4/1/2024
KOTA PADANG,Mei,10.46,2024,5/1/2024
KOTA PADANG,Juni,9.11,2024,6/1/2024
KOTA PADANG,Juli,3.98,2024,7/1/2024
KOTA PADANG,Agustus,3.1,2024,8/1/2024
KOTA PADANG,September,0.15,2024,9/1/2024
KOTA PADANG,Oktober,0.75,2024,10/1/2024
KOTA PADANG,November,-1.87,2024,11/1/2024
KOTA PADANG,Desember,-0.67,2024,12/1/2024
KOTA PADANGSIDIMPUAN,Januari,4.39,2024,1/1/2024
KOTA PADANGSIDIMPUAN,Februari,5.07,2024,2/1/2024
KOTA PADANGSIDIMPUAN,Maret,9.3,2024,3/1/2024
KOTA PADANGSIDIMPUAN,April,10.86,2024,4/1/2024
KOTA PADANGSIDIMPUAN,Mei,10.78,2024,5/1/2024
KOTA PADANGSIDIMPUAN,Juni,9.46,2024,6/1/2024
KOTA PADANGSIDIMPUAN,Juli,4.47,2024,7/1/2024
KOTA PADANGSIDIMPUAN,Agustus,3.24,2024,8/1/2024
KOTA PADANGSIDIMPUAN,September,-0.63,2024,9/1/2024
KOTA PADANGSIDIMPUAN,Oktober,0.94,2024,10/1/2024
KOTA PADANGSIDIMPUAN,November,1.42,2024,11/1/2024
KOTA PADANGSIDIMPUAN,Desember,3.05,2024,12/1/2024
KOTA PALANGKARAYA,Januari,7.77,2024,1/1/2024
KOTA PALANGKARAYA,Februari,5.85,2024,2/1/2024
KOTA PALANGKARAYA,Maret,6.46,2024,3/1/2024
KOTA PALANGKARAYA,April,7.29,2024,4/1/2024
KOTA PALANGKARAYA,Mei,6.72,2024,5/1/2024
KOTA PALANGKARAYA,Juni,5.45,2024,6/1/2024
KOTA PALANGKARAYA,Juli,2.76,2024,7/1/2024
KOTA PALANGKARAYA,Agustus,1.82,2024,8/1/2024
KOTA PALANGKARAYA,September,1.86,2024,9/1/2024
KOTA PALANGKARAYA,Oktober,0.63,2024,10/1/2024
KOTA PALANGKARAYA,November,0.92,2024,11/1/2024
KOTA PALANGKARAYA,Desember,0.77,2024,12/1/2024
KOTA PALEMBANG,Januari,6.67,2024,1/1/2024
KOTA PALEMBANG,Februari,7.83,2024,2/1/2024
KOTA PALEMBANG,Maret,9.35,2024,3/1/2024
KOTA PALEMBANG,April,9.42,2024,4/1/2024
KOTA PALEMBANG,Mei,8.82,2024,5/1/2024
KOTA PALEMBANG,Juni,6.39,2024,6/1/2024
KOTA PALEMBANG,Juli,2.83,2024,7/1/2024
KOTA PALEMBANG,Agustus,1.97,2024,8/1/2024
KOTA PALEMBANG,September,-0.07,2024,9/1/2024
KOTA PALEMBANG,Oktober,-0.27,2024,10/1/2024
KOTA PALEMBANG,November,-1.05,2024,11/1/2024
KOTA PALEMBANG,Desember,0.73,2024,12/1/2024
KOTA PALOPO,Januari,5.04,2024,1/1/2024
KOTA PALOPO,Februari,7.21,2024,2/1/2024
KOTA PALOPO,Maret,7.3,2024,3/1/2024
KOTA PALOPO,April,8.35,2024,4/1/2024
KOTA PALOPO,Mei,6.04,2024,5/1/2024
KOTA PALOPO,Juni,5.3,2024,6/1/2024
KOTA PALOPO,Juli,4.35,2024,7/1/2024
KOTA PALOPO,Agustus,4.37,2024,8/1/2024
KOTA PALOPO,September,4.39,2024,9/1/2024
KOTA PALOPO,Oktober,3.5,2024,10/1/2024
KOTA PALOPO,November,4.11,2024,11/1/2024
KOTA PALOPO,Desember,3.75,2024,12/1/2024
KOTA PALU,Januari,5.82,2024,1/1/2024
KOTA PALU,Februari,7.21,2024,2/1/2024
KOTA PALU,Maret,7.79,2024,3/1/2024
KOTA PALU,April,6.07,2024,4/1/2024
KOTA PALU,Mei,5.66,2024,5/1/2024
KOTA PALU,Juni,6.05,2024,6/1/2024
KOTA PALU,Juli,3.44,2024,7/1/2024
KOTA PALU,Agustus,2.59,2024,8/1/2024
KOTA PALU,September,2.38,2024,9/1/2024
KOTA PALU,Oktober,0.44,2024,10/1/2024
KOTA PALU,November,-2.07,2024,11/1/2024
KOTA PALU,Desember,-0.8,2024,12/1/2024
KOTA PANGKAL PINANG,Januari,3.33,2024,1/1/2024
KOTA PANGKAL PINANG,Februari,5.98,2024,2/1/2024
KOTA PANGKAL PINANG,Maret,6.33,2024,3/1/2024
KOTA PANGKAL PINANG,April,5.56,2024,4/1/2024
KOTA PANGKAL PINANG,Mei,4.1,2024,5/1/2024
KOTA PANGKAL PINANG,Juni,3.18,2024,6/1/2024
KOTA PANGKAL PINANG,Juli,2.05,2024,7/1/2024
KOTA PANGKAL PINANG,Agustus,1.48,2024,8/1/2024
KOTA PANGKAL PINANG,September,-1.16,2024,9/1/2024
KOTA PANGKAL PINANG,Oktober,-1.19,2024,10/1/2024
KOTA PANGKAL PINANG,November,-1.38,2024,11/1/2024
KOTA PANGKAL PINANG,Desember,-0.55,2024,12/1/2024
KOTA PARE PARE,Januari,7.33,2024,1/1/2024
KOTA PARE PARE,Februari,7.84,2024,2/1/2024
KOTA PARE PARE,Maret,5.39,2024,3/1/2024
KOTA PARE PARE,April,4.23,2024,4/1/2024
KOTA PARE PARE,Mei,4.56,2024,5/1/2024
KOTA PARE PARE,Juni,5.45,2024,6/1/2024
KOTA PARE PARE,Juli,3.2,2024,7/1/2024
KOTA PARE PARE,Agustus,2.11,2024,8/1/2024
KOTA PARE PARE,September,1.71,2024,9/1/2024
KOTA PARE PARE,Oktober,-0.22,2024,10/1/2024
KOTA PARE PARE,November,-1.84,2024,11/1/2024
KOTA PARE PARE,Desember,-0.8,2024,12/1/2024
KOTA PEKANBARU,Januari,2.37,2024,1/1/2024
KOTA PEKANBARU,Februari,3.34,2024,2/1/2024
KOTA PEKANBARU,Maret,6.92,2024,3/1/2024
KOTA PEKANBARU,April,6.79,2024,4/1/2024
KOTA PEKANBARU,Mei,7.75,2024,5/1/2024
KOTA PEKANBARU,Juni,6.88,2024,6/1/2024
KOTA PEKANBARU,Juli,2.74,2024,7/1/2024
KOTA PEKANBARU,Agustus,1.14,2024,8/1/2024
KOTA PEKANBARU,September,-1.31,2024,9/1/2024
KOTA PEKANBARU,Oktober,-1.46,2024,10/1/2024
KOTA PEKANBARU,November,-3.37,2024,11/1/2024
KOTA PEKANBARU,Desember,-2.18,2024,12/1/2024
KOTA PEMATANGSIANTAR,Januari,2.65,2024,1/1/2024
KOTA PEMATANGSIANTAR,Februari,5.14,2024,2/1/2024
KOTA PEMATANGSIANTAR,Maret,8.51,2024,3/1/2024
KOTA PEMATANGSIANTAR,April,8.87,2024,4/1/2024
KOTA PEMATANGSIANTAR,Mei,8.98,2024,5/1/2024
KOTA PEMATANGSIANTAR,Juni,4.44,2024,6/1/2024
KOTA PEMATANGSIANTAR,Juli,1.52,2024,7/1/2024
KOTA PEMATANGSIANTAR,Agustus,2.66,2024,8/1/2024
KOTA PEMATANGSIANTAR,September,2.03,2024,9/1/2024
KOTA PEMATANGSIANTAR,Oktober,3.72,2024,10/1/2024
KOTA PEMATANGSIANTAR,November,3.68,2024,11/1/2024
KOTA PEMATANGSIANTAR,Desember,3.86,2024,12/1/2024
KOTA PONTIANAK,Januari,4.2,2024,1/1/2024
KOTA PONTIANAK,Februari,4.68,2024,2/1/2024
KOTA PONTIANAK,Maret,6.3,2024,3/1/2024
KOTA PONTIANAK,April,8.24,2024,4/1/2024
KOTA PONTIANAK,Mei,8.68,2024,5/1/2024
KOTA PONTIANAK,Juni,4.48,2024,6/1/2024
KOTA PONTIANAK,Juli,2.29,2024,7/1/2024
KOTA PONTIANAK,Agustus,1.91,2024,8/1/2024
KOTA PONTIANAK,September,3.25,2024,9/1/2024
KOTA PONTIANAK,Oktober,2.59,2024,10/1/2024
KOTA PONTIANAK,November,3.45,2024,11/1/2024
KOTA PONTIANAK,Desember,3.09,2024,12/1/2024
KOTA PROBOLINGGO,Januari,3.65,2024,1/1/2024
KOTA PROBOLINGGO,Februari,5.82,2024,2/1/2024
KOTA PROBOLINGGO,Maret,6.81,2024,3/1/2024
KOTA PROBOLINGGO,April,6.44,2024,4/1/2024
KOTA PROBOLINGGO,Mei,4.56,2024,5/1/2024
KOTA PROBOLINGGO,Juni,2.11,2024,6/1/2024
KOTA PROBOLINGGO,Juli,2.63,2024,7/1/2024
KOTA PROBOLINGGO,Agustus,1.54,2024,8/1/2024
KOTA PROBOLINGGO,September,0.74,2024,9/1/2024
KOTA PROBOLINGGO,Oktober,0.37,2024,10/1/2024
KOTA PROBOLINGGO,November,-0.41,2024,11/1/2024
KOTA PROBOLINGGO,Desember,0.66,2024,12/1/2024
KOTA SAMARINDA,Januari,6.67,2024,1/1/2024
KOTA SAMARINDA,Februari,7.56,2024,2/1/2024
KOTA SAMARINDA,Maret,7.64,2024,3/1/2024
KOTA SAMARINDA,April,9.47,2024,4/1/2024
KOTA SAMARINDA,Mei,7.83,2024,5/1/2024
KOTA SAMARINDA,Juni,6.51,2024,6/1/2024
KOTA SAMARINDA,Juli,3.95,2024,7/1/2024
KOTA SAMARINDA,Agustus,3.4,2024,8/1/2024
KOTA SAMARINDA,September,2.72,2024,9/1/2024
KOTA SAMARINDA,Oktober,0.94,2024,10/1/2024
KOTA SAMARINDA,November,0.44,2024,11/1/2024
KOTA SAMARINDA,Desember,0.39,2024,12/1/2024
KOTA SEMARANG,Januari,4.82,2024,1/1/2024
KOTA SEMARANG,Februari,6.88,2024,2/1/2024
KOTA SEMARANG,Maret,9.23,2024,3/1/2024
KOTA SEMARANG,April,8.89,2024,4/1/2024
KOTA SEMARANG,Mei,6.68,2024,5/1/2024
KOTA SEMARANG,Juni,4.86,2024,6/1/2024
KOTA SEMARANG,Juli,3.4,2024,7/1/2024
KOTA SEMARANG,Agustus,2.72,2024,8/1/2024
KOTA SEMARANG,September,1.65,2024,9/1/2024
KOTA SEMARANG,Oktober,1.94,2024,10/1/2024
KOTA SEMARANG,November,0.51,2024,11/1/2024
KOTA SEMARANG,Desember,1.74,2024,12/1/2024
KOTA SERANG,Januari,3.72,2024,1/1/2024
KOTA SERANG,Februari,7.3,2024,2/1/2024
KOTA SERANG,Maret,10.17,2024,3/1/2024
KOTA SERANG,April,10.35,2024,4/1/2024
KOTA SERANG,Mei,6.38,2024,5/1/2024
KOTA SERANG,Juni,5.78,2024,6/1/2024
KOTA SERANG,Juli,3.35,2024,7/1/2024
KOTA SERANG,Agustus,2.96,2024,8/1/2024
KOTA SERANG,September,1.78,2024,9/1/2024
KOTA SERANG,Oktober,1.81,2024,10/1/2024
KOTA SERANG,November,1.7,2024,11/1/2024
KOTA SERANG,Desember,1.53,2024,12/1/2024
KOTA SIBOLGA,Januari,1.9,2024,1/1/2024
KOTA SIBOLGA,Februari,5.2,2024,2/1/2024
KOTA SIBOLGA,Maret,9.97,2024,3/1/2024
KOTA SIBOLGA,April,9.9,2024,4/1/2024
KOTA SIBOLGA,Mei,9.97,2024,5/1/2024
KOTA SIBOLGA,Juni,7.93,2024,6/1/2024
KOTA SIBOLGA,Juli,3.72,2024,7/1/2024
KOTA SIBOLGA,Agustus,2.34,2024,8/1/2024
KOTA SIBOLGA,September,-0.4,2024,9/1/2024
KOTA SIBOLGA,Oktober,0.61,2024,10/1/2024
KOTA SIBOLGA,November,3.09,2024,11/1/2024
KOTA SIBOLGA,Desember,5.04,2024,12/1/2024
KOTA SINGKAWANG,Januari,1.93,2024,1/1/2024
KOTA SINGKAWANG,Februari,4.16,2024,2/1/2024
KOTA SINGKAWANG,Maret,5.09,2024,3/1/2024
KOTA SINGKAWANG,April,4.41,2024,4/1/2024
KOTA SINGKAWANG,Mei,2.51,2024,5/1/2024
KOTA SINGKAWANG,Juni,0.77,2024,6/1/2024
KOTA SINGKAWANG,Juli,0.56,2024,7/1/2024
KOTA SINGKAWANG,Agustus,-0.07,2024,8/1/2024
KOTA SINGKAWANG,September,1.1,2024,9/1/2024
KOTA SINGKAWANG,Oktober,0.72,2024,10/1/2024
KOTA SINGKAWANG,November,1.03,2024,11/1/2024
KOTA SINGKAWANG,Desember,1.92,2024,12/1/2024
KOTA SORONG,Januari,0.2,2024,1/1/2024
KOTA SORONG,Februari,0.89,2024,2/1/2024
KOTA SORONG,Maret,-0.79,2024,3/1/2024
KOTA SORONG,April,1.95,2024,4/1/2024
KOTA SORONG,Mei,-0.6,2024,5/1/2024
KOTA SORONG,Juni,-0.28,2024,6/1/2024
KOTA SORONG,Juli,1.19,2024,7/1/2024
KOTA SORONG,Agustus,1.38,2024,8/1/2024
KOTA SORONG,September,4.19,2024,9/1/2024
KOTA SORONG,Oktober,1.13,2024,10/1/2024
KOTA SORONG,November,3.78,2024,11/1/2024
KOTA SORONG,Desember,3.02,2024,12/1/2024
KOTA SUKABUMI,Januari,5.79,2024,1/1/2024
KOTA SUKABUMI,Februari,6.61,2024,2/1/2024
KOTA SUKABUMI,Maret,8.29,2024,3/1/2024
