region,month,inflation,year,date
KAB TABANAN,Oktober,3.72,2025,10/1/2025
KAB TABANAN,November,2.72,2025,11/1/2025
KAB TABANAN,Desember,4.79,2025,12/1/2025
KAB BADUNG,Januari,10.59,2025,1/1/2025
KAB BADUNG,Februari,5.91,2025,2/1/2025
KAB BADUNG,Maret,3.96,2025,3/1/2025
KAB BADUNG,April,2.76,2025,4/1/2025
KAB BADUNG,Mei,0.16,2025,5/1/2025
KAB BADUNG,Juni,4.35,2025,6/1/2025
KAB BADUNG,Juli,5.38,2025,7/1/2025
KAB BADUNG,Agustus,4,2025,8/1/2025
KAB BADUNG,September,3.17,2025,9/1/2025
KAB BADUNG,Oktober,4.06,2025,10/1/2025
KAB BADUNG,November,2.52,2025,11/1/2025
KAB BADUNG,Desember,4.84,2025,12/1/2025
SINGARAJA,Januari,8.72,2025,1/1/2025
SINGARAJA,Februari,5.54,2025,2/1/2025
SINGARAJA,Maret,2.59,2025,3/1/2025
SINGARAJA,April,1.93,2025,4/1/2025
SINGARAJA,Mei,1.95,2025,5/1/2025
SINGARAJA,Juni,5.5,2025,6/1/2025
SINGARAJA,Juli,6.63,2025,7/1/2025
SINGARAJA,Agustus,5.78,2025,8/1/2025
SINGARAJA,September,5.1,2025,9/1/2025
SINGARAJA,Oktober,5.46,2025,10/1/2025
SINGARAJA,November,3.76,2025,11/1/2025
SINGARAJA,Desember,4.94,2025,12/1/2025
KOTA DENPASAR,Januari,6.58,2025,1/1/2025
KOTA DENPASAR,Februari,4.04,2025,2/1/2025
KOTA DENPASAR,Maret,3.17,2025,3/1/2025
KOTA DENPASAR,April,1.11,2025,4/1/2025
KOTA DENPASAR,Mei,0.29,2025,5/1/2025
KOTA DENPASAR,Juni,3.82,2025,6/1/2025
KOTA DENPASAR,Juli,5.19,2025,7/1/2025
KOTA DENPASAR,Agustus,4.59,2025,8/1/2025
KOTA DENPASAR,September,6.59,2025,9/1/2025
KOTA DENPASAR,Oktober,5.38,2025,10/1/2025
KOTA DENPASAR,November,4.77,2025,11/1/2025
KOTA DENPASAR,Desember,5.66,2025,12/1/2025
KAB SUMBAWA,Januari,0.88,2025,1/1/2025
KAB SUMBAWA,Februari,1.55,2025,2/1/2025
KAB SUMBAWA,Maret,-0.43,2025,3/1/2025
KAB SUMBAWA,April,-0.57,2025,4/1/2025
KAB SUMBAWA,Mei,0.89,2025,5/1/2025
KAB SUMBAWA,Juni,4.43,2025,6/1/2025
KAB SUMBAWA,Juli,5.71,2025,7/1/2025
KAB SUMBAWA,Agustus,2.74,2025,8/1/2025
KAB SUMBAWA,September,3.1,2025,9/1/2025
KAB SUMBAWA,Oktober,3.61,2025,10/1/2025
KAB SUMBAWA,November,2.88,2025,11/1/2025
KAB SUMBAWA,Desember,2.86,2025,12/1/2025
KOTA MATARAM,Januari,5.07,2025,1/1/2025
KOTA MATARAM,Februari,1.88,2025,2/1/2025
KOTA MATARAM,Maret,2.39,2025,3/1/2025
KOTA MATARAM,April,1.55,2025,4/1/2025
KOTA MATARAM,Mei,0.1,2025,5/1/2025
KOTA MATARAM,Juni,2.79,2025,6/1/2025
KOTA MATARAM,Juli,5.73,2025,7/1/2025
KOTA MATARAM,Agustus,4.98,2025,8/1/2025
KOTA MATARAM,September,6.34,2025,9/1/2025
KOTA MATARAM,Oktober,6.2,2025,10/1/2025
KOTA MATARAM,November,4.8,2025,11/1/2025
KOTA MATARAM,Desember,5.56,2025,12/1/2025
KOTA BIMA,Januari,0.67,2025,1/1/2025
KOTA BIMA,Februari,-1.24,2025,2/1/2025
KOTA BIMA,Maret,-1.14,2025,3/1/2025
KOTA BIMA,April,-1.22,2025,4/1/2025
KOTA BIMA,Mei,-2.22,2025,5/1/2025
KOTA BIMA,Juni,0.26,2025,6/1/2025
KOTA BIMA,Juli,2.68,2025,7/1/2025
KOTA BIMA,Agustus,0.85,2025,8/1/2025
KOTA BIMA,September,0.16,2025,9/1/2025
KOTA BIMA,Oktober,0.75,2025,10/1/2025
KOTA BIMA,November,0.63,2025,11/1/2025
KOTA BIMA,Desember,1.25,2025,12/1/2025
WAINGAPU,Januari,9.19,2025,1/1/2025
WAINGAPU,Februari,9.76,2025,2/1/2025
WAINGAPU,Maret,7.51,2025,3/1/2025
WAINGAPU,April,5.47,2025,4/1/2025
WAINGAPU,Mei,3.75,2025,5/1/2025
WAINGAPU,Juni,6.21,2025,6/1/2025
WAINGAPU,Juli,5.25,2025,7/1/2025
WAINGAPU,Agustus,1.76,2025,8/1/2025
WAINGAPU,September,0.19,2025,9/1/2025
WAINGAPU,Oktober,2.56,2025,10/1/2025
WAINGAPU,November,2.72,2025,11/1/2025
WAINGAPU,Desember,4.61,2025,12/1/2025
KAB TIMOR TENGAH SELATAN,Januari,-1.57,2025,1/1/2025
KAB TIMOR TENGAH SELATAN,Februari,3.05,2025,2/1/2025
KAB TIMOR TENGAH SELATAN,Maret,3.52,2025,3/1/2025
KAB TIMOR TENGAH SELATAN,April,5.28,2025,4/1/2025
KAB TIMOR TENGAH SELATAN,Mei,5.9,2025,5/1/2025
KAB TIMOR TENGAH SELATAN,Juni,6.94,2025,6/1/2025
KAB TIMOR TENGAH SELATAN,Juli,10.21,2025,7/1/2025
KAB TIMOR TENGAH SELATAN,Agustus,8.11,2025,8/1/2025
KAB TIMOR TENGAH SELATAN,September,5.38,2025,9/1/2025
KAB TIMOR TENGAH SELATAN,Oktober,3.03,2025,10/1/2025
KAB TIMOR TENGAH SELATAN,November,2.87,2025,11/1/2025
KAB TIMOR TENGAH SELATAN,Desember,2.02,2025,12/1/2025
MAUMERE,Januari,5.28,2025,1/1/2025
MAUMERE,Februari,7.31,2025,2/1/2025
MAUMERE,Maret,9.8,2025,3/1/2025
MAUMERE,April,4.8,2025,4/1/2025
MAUMERE,Mei,3.34,2025,5/1/2025
MAUMERE,Juni,7.25,2025,6/1/2025
MAUMERE,Juli,9.24,2025,7/1/2025
MAUMERE,Agustus,10.04,2025,8/1/2025
MAUMERE,September,6.51,2025,9/1/2025
MAUMERE,Oktober,2.46,2025,10/1/2025
MAUMERE,November,1.87,2025,11/1/2025
MAUMERE,Desember,-1.04,2025,12/1/2025
KAB NGADA,Januari,3.02,2025,1/1/2025
KAB NGADA,Februari,5.02,2025,2/1/2025
KAB NGADA,Maret,4.84,2025,3/1/2025
KAB NGADA,April,4.45,2025,4/1/2025
KAB NGADA,Mei,2.18,2025,5/1/2025
KAB NGADA,Juni,2.49,2025,6/1/2025
KAB NGADA,Juli,8.02,2025,7/1/2025
KAB NGADA,Agustus,9.68,2025,8/1/2025
KAB NGADA,September,9.06,2025,9/1/2025
KAB NGADA,Oktober,5.99,2025,10/1/2025
KAB NGADA,November,3.79,2025,11/1/2025
KAB NGADA,Desember,3.03,2025,12/1/2025
KOTA KUPANG,Januari,1.77,2025,1/1/2025
KOTA KUPANG,Februari,2.08,2025,2/1/2025
KOTA KUPANG,Maret,-0.2,2025,3/1/2025
KOTA KUPANG,April,-0.42,2025,4/1/2025
KOTA KUPANG,Mei,-1.77,2025,5/1/2025
KOTA KUPANG,Juni,-2.28,2025,6/1/2025
KOTA KUPANG,Juli,2.31,2025,7/1/2025
KOTA KUPANG,Agustus,2.49,2025,8/1/2025
KOTA KUPANG,September,1.81,2025,9/1/2025
KOTA KUPANG,Oktober,1.65,2025,10/1/2025
KOTA KUPANG,November,3.2,2025,11/1/2025
KOTA KUPANG,Desember,3.61,2025,12/1/2025
KAB KETAPANG,Januari,3.63,2025,1/1/2025
KAB KETAPANG,Februari,4.4,2025,2/1/2025
KAB KETAPANG,Maret,3.67,2025,3/1/2025
KAB KETAPANG,April,2.67,2025,4/1/2025
KAB KETAPANG,Mei,1.42,2025,5/1/2025
KAB KETAPANG,Juni,2.06,2025,6/1/2025
KAB KETAPANG,Juli,4.7,2025,7/1/2025
KAB KETAPANG,Agustus,4.98,2025,8/1/2025
KAB KETAPANG,September,5.21,2025,9/1/2025
KAB KETAPANG,Oktober,5.54,2025,10/1/2025
KAB KETAPANG,November,4.66,2025,11/1/2025
KAB KETAPANG,Desember,3.42,2025,12/1/2025
SINTANG,Januari,3.44,2025,1/1/2025
SINTANG,Februari,2.65,2025,2/1/2025
SINTANG,Maret,1.31,2025,3/1/2025
SINTANG,April,1.05,2025,4/1/2025
SINTANG,Mei,-0.32,2025,5/1/2025
SINTANG,Juni,1.37,2025,6/1/2025
SINTANG,Juli,3.52,2025,7/1/2025
SINTANG,Agustus,3.54,2025,8/1/2025
SINTANG,September,2.31,2025,9/1/2025
SINTANG,Oktober,2.24,2025,10/1/2025
SINTANG,November,2.49,2025,11/1/2025
SINTANG,Desember,1.71,2025,12/1/2025
KAB KAYONG UTARA,Januari,4.03,2025,1/1/2025
KAB KAYONG UTARA,Februari,3.86,2025,2/1/2025
KAB KAYONG UTARA,Maret,2.53,2025,3/1/2025
KAB KAYONG UTARA,April,1.96,2025,4/1/2025
KAB KAYONG UTARA,Mei,0.48,2025,5/1/2025
KAB KAYONG UTARA,Juni,0.61,2025,6/1/2025
KAB KAYONG UTARA,Juli,2.57,2025,7/1/2025
KAB KAYONG UTARA,Agustus,3.64,2025,8/1/2025
KAB KAYONG UTARA,September,3.11,2025,9/1/2025
KAB KAYONG UTARA,Oktober,3.07,2025,10/1/2025
KAB KAYONG UTARA,November,3.53,2025,11/1/2025
KAB KAYONG UTARA,Desember,3.38,2025,12/1/2025
KOTA PONTIANAK,Januari,2.56,2025,1/1/2025
KOTA PONTIANAK,Februari,3,2025,2/1/2025
KOTA PONTIANAK,Maret,2.07,2025,3/1/2025
KOTA PONTIANAK,April,-0.07,2025,4/1/2025
KOTA PONTIANAK,Mei,-3.24,2025,5/1/2025
KOTA PONTIANAK,Juni,-0.45,2025,6/1/2025
KOTA PONTIANAK,Juli,3.84,2025,7/1/2025
KOTA PONTIANAK,Agustus,4.42,2025,8/1/2025
KOTA PONTIANAK,September,2.88,2025,9/1/2025
KOTA PONTIANAK,Oktober,4.13,2025,10/1/2025
KOTA PONTIANAK,November,4.02,2025,11/1/2025
KOTA PONTIANAK,Desember,2.59,2025,12/1/2025
KOTA SINGKAWANG,Januari,3.66,2025,1/1/2025
KOTA SINGKAWANG,Februari,3.97,2025,2/1/2025
KOTA SINGKAWANG,Maret,2.59,2025,3/1/2025
KOTA SINGKAWANG,April,0.84,2025,4/1/2025
KOTA SINGKAWANG,Mei,0.32,2025,5/1/2025
KOTA SINGKAWANG,Juni,1.54,2025,6/1/2025
KOTA SINGKAWANG,Juli,2.87,2025,7/1/2025
KOTA SINGKAWANG,Agustus,3.24,2025,8/1/2025
KOTA SINGKAWANG,September,2.32,2025,9/1/2025
KOTA SINGKAWANG,Oktober,2.49,2025,10/1/2025
KOTA SINGKAWANG,November,3.04,2025,11/1/2025
KOTA SINGKAWANG,Desember,2.77,2025,12/1/2025
SAMPIT,Januari,1.46,2025,1/1/2025
SAMPIT,Februari,1.88,2025,2/1/2025
SAMPIT,Maret,0.33,2025,3/1/2025
SAMPIT,April,-2.04,2025,4/1/2025
SAMPIT,Mei,-3.89,2025,5/1/2025
SAMPIT,Juni,-1.97,2025,6/1/2025
SAMPIT,Juli,1.83,2025,7/1/2025
SAMPIT,Agustus,2.23,2025,8/1/2025
SAMPIT,September,3.59,2025,9/1/2025
SAMPIT,Oktober,3.58,2025,10/1/2025
SAMPIT,November,1.91,2025,11/1/2025
SAMPIT,Desember,2.09,2025,12/1/2025
KAB KAPUAS,Januari,3.93,2025,1/1/2025
KAB KAPUAS,Februari,5.07,2025,2/1/2025
KAB KAPUAS,Maret,4.47,2025,3/1/2025
KAB KAPUAS,April,2.61,2025,4/1/2025
KAB KAPUAS,Mei,-1.16,2025,5/1/2025
KAB KAPUAS,Juni,0.29,2025,6/1/2025
KAB KAPUAS,Juli,3.34,2025,7/1/2025
KAB KAPUAS,Agustus,2.35,2025,8/1/2025
KAB KAPUAS,September,2.41,2025,9/1/2025
KAB KAPUAS,Oktober,3.11,2025,10/1/2025
KAB KAPUAS,November,2.85,2025,11/1/2025
KAB KAPUAS,Desember,4.54,2025,12/1/2025
KAB SUKAMARA,Januari,2.48,2025,1/1/2025
KAB SUKAMARA,Februari,3.81,2025,2/1/2025
KAB SUKAMARA,Maret,1.87,2025,3/1/2025
KAB SUKAMARA,April,0.43,2025,4/1/2025
KAB SUKAMARA,Mei,-1.52,2025,5/1/2025
KAB SUKAMARA,Juni,-0.56,2025,6/1/2025
KAB SUKAMARA,Juli,1.48,2025,7/1/2025
KAB SUKAMARA,Agustus,2.36,2025,8/1/2025
KAB SUKAMARA,September,2.77,2025,9/1/2025
KAB SUKAMARA,Oktober,3.17,2025,10/1/2025
KAB SUKAMARA,November,2.56,2025,11/1/2025
KAB SUKAMARA,Desember,4.12,2025,12/1/2025
KOTA PALANGKARAYA,Januari,1.65,2025,1/1/2025
KOTA PALANGKARAYA,Februari,2.7,2025,2/1/2025
KOTA PALANGKARAYA,Maret,1.47,2025,3/1/2025
KOTA PALANGKARAYA,April,-0.26,2025,4/1/2025
KOTA PALANGKARAYA,Mei,-1.87,2025,5/1/2025
KOTA PALANGKARAYA,Juni,-0.6,2025,6/1/2025
KOTA PALANGKARAYA,Juli,1.72,2025,7/1/2025
KOTA PALANGKARAYA,Agustus,2.68,2025,8/1/2025
KOTA PALANGKARAYA,September,3.3,2025,9/1/2025
KOTA PALANGKARAYA,Oktober,3.46,2025,10/1/2025
KOTA PALANGKARAYA,November,2.67,2025,11/1/2025
KOTA PALANGKARAYA,Desember,4.35,2025,12/1/2025
KAB TANAH LAUT,Januari,4.85,2025,1/1/2025
KAB TANAH LAUT,Februari,6.22,2025,2/1/2025
KAB TANAH LAUT,Maret,5.34,2025,3/1/2025
KAB TANAH LAUT,April,1.36,2025,4/1/2025
KAB TANAH LAUT,Mei,-0.62,2025,5/1/2025
KAB TANAH LAUT,Juni,-0.12,2025,6/1/2025
KAB TANAH LAUT,Juli,3.57,2025,7/1/2025
KAB TANAH LAUT,Agustus,4.77,2025,8/1/2025
KAB TANAH LAUT,September,3.3,2025,9/1/2025
KAB TANAH LAUT,Oktober,3.37,2025,10/1/2025
KAB TANAH LAUT,November,3.71,2025,11/1/2025
KAB TANAH LAUT,Desember,2.61,2025,12/1/2025
KOTABARU,Januari,-0.55,2025,1/1/2025
KOTABARU,Februari,0.21,2025,2/1/2025
KOTABARU,Maret,2.22,2025,3/1/2025
KOTABARU,April,-0.86,2025,4/1/2025
KOTABARU,Mei,-0.96,2025,5/1/2025
KOTABARU,Juni,0.26,2025,6/1/2025
KOTABARU,Juli,2.95,2025,7/1/2025
KOTABARU,Agustus,4.85,2025,8/1/2025
KOTABARU,September,3.46,2025,9/1/2025
KOTABARU,Oktober,3.39,2025,10/1/2025
KOTABARU,November,3.92,2025,11/1/2025
KOTABARU,Desember,4.42,2025,12/1/2025
KAB HULU SUNGAI TENGAH,Januari,-2.86,2025,1/1/2025
KAB HULU SUNGAI TENGAH,Februari,-2.6,2025,2/1/2025
KAB HULU SUNGAI TENGAH,Maret,0.44,2025,3/1/2025
KAB HULU SUNGAI TENGAH,April,-2.78,2025,4/1/2025
KAB HULU SUNGAI TENGAH,Mei,-4.18,2025,5/1/2025
KAB HULU SUNGAI TENGAH,Juni,-2.29,2025,6/1/2025
KAB HULU SUNGAI TENGAH,Juli,1.56,2025,7/1/2025
KAB HULU SUNGAI TENGAH,Agustus,6.06,2025,8/1/2025
KAB HULU SUNGAI TENGAH,September,5.62,2025,9/1/2025
KAB HULU SUNGAI TENGAH,Oktober,3.77,2025,10/1/2025
KAB HULU SUNGAI TENGAH,November,3.99,2025,11/1/2025
KAB HULU SUNGAI TENGAH,Desember,6.13,2025,12/1/2025
TANJUNG,Januari,-0.78,2025,1/1/2025
TANJUNG,Februari,-0.61,2025,2/1/2025
TANJUNG,Maret,-0.73,2025,3/1/2025
TANJUNG,April,-2.06,2025,4/1/2025
TANJUNG,Mei,-3.71,2025,5/1/2025
TANJUNG,Juni,-2.35,2025,6/1/2025
TANJUNG,Juli,-0.25,2025,7/1/2025
TANJUNG,Agustus,0.03,2025,8/1/2025
TANJUNG,September,0.49,2025,9/1/2025
TANJUNG,Oktober,-0.32,2025,10/1/2025
TANJUNG,November,0.08,2025,11/1/2025
TANJUNG,Desember,0.71,2025,12/1/2025
KOTA BANJARMASIN,Januari,1.11,2025,1/1/2025
KOTA BANJARMASIN,Februari,0.82,2025,2/1/2025
KOTA BANJARMASIN,Maret,-0.76,2025,3/1/2025
KOTA BANJARMASIN,April,-1.05,2025,4/1/2025
KOTA BANJARMASIN,Mei,-1.94,2025,5/1/2025
KOTA BANJARMASIN,Juni,0.32,2025,6/1/2025
KOTA BANJARMASIN,Juli,0.95,2025,7/1/2025
KOTA BANJARMASIN,Agustus,1.64,2025,8/1/2025
KOTA BANJARMASIN,September,2.2,2025,9/1/2025
KOTA BANJARMASIN,Oktober,2.73,2025,10/1/2025
KOTA BANJARMASIN,November,2.86,2025,11/1/2025
KOTA BANJARMASIN,Desember,3.77,2025,12/1/2025
KAB BERAU,Januari,4.22,2025,1/1/2025
KAB BERAU,Februari,1.22,2025,2/1/2025
KAB BERAU,Maret,3.85,2025,3/1/2025
KAB BERAU,April,1.97,2025,4/1/2025
KAB BERAU,Mei,-0.28,2025,5/1/2025
KAB BERAU,Juni,-1.04,2025,6/1/2025
KAB BERAU,Juli,3.79,2025,7/1/2025
KAB BERAU,Agustus,4.42,2025,8/1/2025
KAB BERAU,September,4.38,2025,9/1/2025
KAB BERAU,Oktober,2.89,2025,10/1/2025
KAB BERAU,November,7.61,2025,11/1/2025
KAB BERAU,Desember,7.43,2025,12/1/2025
KAB PENAJAM PASER UTARA,Januari,1.94,2025,1/1/2025
KAB PENAJAM PASER UTARA,Februari,1.53,2025,2/1/2025
KAB PENAJAM PASER UTARA,Maret,2.92,2025,3/1/2025
KAB PENAJAM PASER UTARA,April,2.84,2025,4/1/2025
KAB PENAJAM PASER UTARA,Mei,0.39,2025,5/1/2025
KAB PENAJAM PASER UTARA,Juni,0.37,2025,6/1/2025
KAB PENAJAM PASER UTARA,Juli,6.75,2025,7/1/2025
KAB PENAJAM PASER UTARA,Agustus,5.99,2025,8/1/2025
KAB PENAJAM PASER UTARA,September,5.43,2025,9/1/2025
KAB PENAJAM PASER UTARA,Oktober,4.07,2025,10/1/2025
KAB PENAJAM PASER UTARA,November,4.05,2025,11/1/2025
KAB PENAJAM PASER UTARA,Desember,2.83,2025,12/1/2025
KOTA BALIKPAPAN,Januari,4.14,2025,1/1/2025
KOTA BALIKPAPAN,Februari,4.67,2025,2/1/2025
KOTA BALIKPAPAN,Maret,4.04,2025,3/1/2025
KOTA BALIKPAPAN,April,4.06,2025,4/1/2025
KOTA BALIKPAPAN,Mei,0.73,2025,5/1/2025
KOTA BALIKPAPAN,Juni,2.3,2025,6/1/2025
KOTA BALIKPAPAN,Juli,3.48,2025,7/1/2025
KOTA BALIKPAPAN,Agustus,3.6,2025,8/1/2025
KOTA BALIKPAPAN,September,1.99,2025,9/1/2025
KOTA BALIKPAPAN,Oktober,3.67,2025,10/1/2025
KOTA BALIKPAPAN,November,4.82,2025,11/1/2025
KOTA BALIKPAPAN,Desember,4.53,2025,12/1/2025
KOTA SAMARINDA,Januari,1.62,2025,1/1/2025
KOTA SAMARINDA,Februari,0.72,2025,2/1/2025
KOTA SAMARINDA,Maret,2.58,2025,3/1/2025
KOTA SAMARINDA,April,1.58,2025,4/1/2025
KOTA SAMARINDA,Mei,-0.5,2025,5/1/2025
KOTA SAMARINDA,Juni,0.99,2025,6/1/2025
KOTA SAMARINDA,Juli,2.58,2025,7/1/2025
KOTA SAMARINDA,Agustus,3.35,2025,8/1/2025
KOTA SAMARINDA,September,3.2,2025,9/1/2025
KOTA SAMARINDA,Oktober,2.12,2025,10/1/2025
KOTA SAMARINDA,November,1.62,2025,11/1/2025
KOTA SAMARINDA,Desember,3.57,2025,12/1/2025
TANJUNG SELOR,Januari,3.19,2025,1/1/2025
TANJUNG SELOR,Februari,1.33,2025,2/1/2025
TANJUNG SELOR,Maret,1.68,2025,3/1/2025
TANJUNG SELOR,April,2.5,2025,4/1/2025
TANJUNG SELOR,Mei,0.71,2025,5/1/2025
TANJUNG SELOR,Juni,0,2025,6/1/2025
TANJUNG SELOR,Juli,3.33,2025,7/1/2025
TANJUNG SELOR,Agustus,4.46,2025,8/1/2025
TANJUNG SELOR,September,2.18,2025,9/1/2025
TANJUNG SELOR,Oktober,0.93,2025,10/1/2025
TANJUNG SELOR,November,2.45,2025,11/1/2025
TANJUNG SELOR,Desember,2.86,2025,12/1/2025
KAB NUNUKAN,Januari,0.14,2025,1/1/2025
KAB NUNUKAN,Februari,2.52,2025,2/1/2025
KAB NUNUKAN,Maret,1.69,2025,3/1/2025
KAB NUNUKAN,April,0.25,2025,4/1/2025
KAB NUNUKAN,Mei,0.2,2025,5/1/2025
KAB NUNUKAN,Juni,1.68,2025,6/1/2025
KAB NUNUKAN,Juli,2.82,2025,7/1/2025
KAB NUNUKAN,Agustus,2.76,2025,8/1/2025
KAB NUNUKAN,September,2.34,2025,9/1/2025
KAB NUNUKAN,Oktober,1.44,2025,10/1/2025
KAB NUNUKAN,November,2.26,2025,11/1/2025
KAB NUNUKAN,Desember,1.58,2025,12/1/2025
KOTA TARAKAN,Januari,3.34,2025,1/1/2025
KOTA TARAKAN,Februari,3.26,2025,2/1/2025
KOTA TARAKAN,Maret,3.72,2025,3/1/2025
KOTA TARAKAN,April,1.6,2025,4/1/2025
KOTA TARAKAN,Mei,1.01,2025,5/1/2025
KOTA TARAKAN,Juni,-0.11,2025,6/1/2025
KOTA TARAKAN,Juli,2.31,2025,7/1/2025
KOTA TARAKAN,Agustus,3.3,2025,8/1/2025
KOTA TARAKAN,September,4.52,2025,9/1/2025
KOTA TARAKAN,Oktober,3.8,2025,10/1/2025
KOTA TARAKAN,November,3.85,2025,11/1/2025
KOTA TARAKAN,Desember,2.67,2025,12/1/2025
KAB MINAHASA SELATAN,Januari,2.32,2025,1/1/2025
KAB MINAHASA SELATAN,Februari,5.41,2025,2/1/2025
KAB MINAHASA SELATAN,Maret,9.67,2025,3/1/2025
KAB MINAHASA SELATAN,April,9.28,2025,4/1/2025
KAB MINAHASA SELATAN,Mei,4.64,2025,5/1/2025
KAB MINAHASA SELATAN,Juni,4.47,2025,6/1/2025
KAB MINAHASA SELATAN,Juli,7.02,2025,7/1/2025
KAB MINAHASA SELATAN,Agustus,0.05,2025,8/1/2025
KAB MINAHASA SELATAN,September,1.99,2025,9/1/2025
KAB MINAHASA SELATAN,Oktober,0.65,2025,10/1/2025
KAB MINAHASA SELATAN,November,-2.61,2025,11/1/2025
KAB MINAHASA SELATAN,Desember,-0.21,2025,12/1/2025
KAB MINAHASA UTARA,Januari,3,2025,1/1/2025
KAB MINAHASA UTARA,Februari,7.91,2025,2/1/2025
KAB MINAHASA UTARA,Maret,9.46,2025,3/1/2025
KAB MINAHASA UTARA,April,7.46,2025,4/1/2025
KAB MINAHASA UTARA,Mei,7.42,2025,5/1/2025
KAB MINAHASA UTARA,Juni,5.11,2025,6/1/2025
KAB MINAHASA UTARA,Juli,3.52,2025,7/1/2025
KAB MINAHASA UTARA,Agustus,-1.75,2025,8/1/2025
KAB MINAHASA UTARA,September,3.97,2025,9/1/2025
KAB MINAHASA UTARA,Oktober,1.69,2025,10/1/2025
KAB MINAHASA UTARA,November,-3.93,2025,11/1/2025
KAB MINAHASA UTARA,Desember,-1.97,2025,12/1/2025
KOTA MANADO,Januari,2.11,2025,1/1/2025
KOTA MANADO,Februari,2.78,2025,2/1/2025
KOTA MANADO,Maret,2.5,2025,3/1/2025
KOTA MANADO,April,5.07,2025,4/1/2025
KOTA MANADO,Mei,1.02,2025,5/1/2025
KOTA MANADO,Juni,3.56,2025,6/1/2025
KOTA MANADO,Juli,6.08,2025,7/1/2025
KOTA MANADO,Agustus,2.05,2025,8/1/2025
KOTA MANADO,September,2.71,2025,9/1/2025
KOTA MANADO,Oktober,3.11,2025,10/1/2025
KOTA MANADO,November,0.49,2025,11/1/2025
KOTA MANADO,Desember,2.71,2025,12/1/2025
KOTA KOTAMOBAGU,Januari,5.81,2025,1/1/2025
KOTA KOTAMOBAGU,Februari,8.99,2025,2/1/2025
KOTA KOTAMOBAGU,Maret,10,2025,3/1/2025
KOTA KOTAMOBAGU,April,6.57,2025,4/1/2025
KOTA KOTAMOBAGU,Mei,7.16,2025,5/1/2025
KOTA KOTAMOBAGU,Juni,6.17,2025,6/1/2025
KOTA KOTAMOBAGU,Juli,12.35,2025,7/1/2025
KOTA KOTAMOBAGU,Agustus,5.76,2025,8/1/2025
KOTA KOTAMOBAGU,September,4.62,2025,9/1/2025
KOTA KOTAMOBAGU,Oktober,3.27,2025,10/1/2025
KOTA KOTAMOBAGU,November,0.21,2025,11/1/2025
KOTA KOTAMOBAGU,Desember,3.54,2025,12/1/2025
LUWUK,Januari,-0.83,2025,1/1/2025
LUWUK,Februari,0.59,2025,2/1/2025
LUWUK,Maret,1.82,2025,3/1/2025
LUWUK,April,8.66,2025,4/1/2025
LUWUK,Mei,5.99,2025,5/1/2025
LUWUK,Juni,5.26,2025,6/1/2025
LUWUK,Juli,7.79,2025,7/1/2025
LUWUK,Agustus,9.54,2025,8/1/2025
LUWUK,September,10.67,2025,9/1/2025
LUWUK,Oktober,10.14,2025,10/1/2025
LUWUK,November,8.44,2025,11/1/2025
LUWUK,Desember,9.21,2025,12/1/2025
KAB MOROWALI,Januari,4.44,2025,1/1/2025
KAB MOROWALI,Februari,1.16,2025,2/1/2025
KAB MOROWALI,Maret,1.64,2025,3/1/2025
KAB MOROWALI,April,1.87,2025,4/1/2025
KAB MOROWALI,Mei,3.15,2025,5/1/2025
KAB MOROWALI,Juni,3.39,2025,6/1/2025
KAB MOROWALI,Juli,9.71,2025,7/1/2025
KAB MOROWALI,Agustus,15.8,2025,8/1/2025
KAB MOROWALI,September,13.05,2025,9/1/2025
KAB MOROWALI,Oktober,9.95,2025,10/1/2025
KAB MOROWALI,November,6.38,2025,11/1/2025
KAB MOROWALI,Desember,4.4,2025,12/1/2025
KAB TOLI TOLI,Januari,0.24,2025,1/1/2025
KAB TOLI TOLI,Februari,1.87,2025,2/1/2025
KAB TOLI TOLI,Maret,4.35,2025,3/1/2025
KAB TOLI TOLI,April,7.39,2025,4/1/2025
KAB TOLI TOLI,Mei,9.01,2025,5/1/2025
KAB TOLI TOLI,Juni,6.96,2025,6/1/2025
KAB TOLI TOLI,Juli,14.47,2025,7/1/2025
KAB TOLI TOLI,Agustus,13.74,2025,8/1/2025
KAB TOLI TOLI,September,11.49,2025,9/1/2025
KAB TOLI TOLI,Oktober,14.9,2025,10/1/2025
KAB TOLI TOLI,November,14.63,2025,11/1/2025
KAB TOLI TOLI,Desember,12.96,2025,12/1/2025
KOTA PALU,Januari,0.62,2025,1/1/2025
KOTA PALU,Februari,-0.38,2025,2/1/2025
KOTA PALU,Maret,2.56,2025,3/1/2025
KOTA PALU,April,3.64,2025,4/1/2025
KOTA PALU,Mei,0.14,2025,5/1/2025
KOTA PALU,Juni,0.02,2025,6/1/2025
KOTA PALU,Juli,4.97,2025,7/1/2025
KOTA PALU,Agustus,6.35,2025,8/1/2025
KOTA PALU,September,6.28,2025,9/1/2025
KOTA PALU,Oktober,5.81,2025,10/1/2025
KOTA PALU,November,5.11,2025,11/1/2025
KOTA PALU,Desember,3.49,2025,12/1/2025
BULUKUMBA,Januari,0.67,2025,1/1/2025
BULUKUMBA,Februari,0.89,2025,2/1/2025
BULUKUMBA,Maret,2.28,2025,3/1/2025
BULUKUMBA,April,3.3,2025,4/1/2025
BULUKUMBA,Mei,3.63,2025,5/1/2025
